F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
-0.34,0.15,14.07,349.9,-0.17,0.075
-0.35,0.15,14.13,349.9,-0.174,0.074
-0.35,0.15,14.13,349.9,-0.174,0.074
-0.35,0.15,14.07,349.9,-0.175,0.075
-0.35,0.15,14.13,349.9,-0.174,0.074
-0.34,0.15,14.13,349.9,-0.169,0.074
-0.34,0.15,14.13,349.9,-0.169,0.074
-0.34,0.15,14.13,349.9,-0.169,0.074
-0.34,0.15,14.13,349.9,-0.169,0.074
-0.34,0.15,14.13,349.9,-0.169,0.074
-0.34,0.15,14.07,349.9,-0.17,0.075
-0.34,0.15,14.19,349.9,-0.167,0.074
-0.51,0.3,15.96,350.1,-0.197,0.116
-0.52,0.3,15.85,350.1,-0.203,0.117
-0.51,0.3,15.91,350.1,-0.198,0.116
-0.51,0.3,16.06,350.1,-0.194,0.114
-0.51,0.3,16.01,350.1,-0.195,0.115
-0.51,0.3,16.01,350.1,-0.195,0.115
-0.51,0.3,16.06,350.1,-0.194,0.114
-0.51,0.3,16.06,350.1,-0.194,0.114
-0.51,0.3,16.01,350.1,-0.195,0.115
-0.5,0.3,15.91,350.1,-0.194,0.116
-0.5,0.3,15.96,350.1,-0.193,0.116
-0.5,0.3,16.01,350.1,-0.192,0.115
-0.5,0.31,16.01,350.1,-0.192,0.119
-0.51,0.31,15.96,350.1,-0.197,0.12
-0.51,0.31,16.06,350.1,-0.194,0.118
-0.51,0.31,16.06,350.1,-0.194,0.118
-0.51,0.3,16.01,350.1,-0.195,0.115
-0.51,0.3,15.96,350.1,-0.197,0.116
-0.51,0.3,15.96,350.1,-0.197,0.116
-0.51,0.3,15.96,350.1,-0.197,0.116
0.93,0.09,14.01,354.9,0.47,0.045
0.92,0.09,14.07,354.9,0.461,0.045
0.92,0.09,14.13,354.9,0.457,0.045
0.92,0.09,14.13,354.9,0.457,0.045
0.92,0.09,14.13,354.9,0.457,0.045
0.93,0.09,14.13,354.9,0.462,0.045
0.93,0.09,14.07,354.9,0.466,0.045
0.93,0.09,13.95,354.9,0.474,0.046
0.93,0.09,13.77,354.9,0.486,0.047
0.94,0.09,13.95,354.9,0.479,0.046
0.93,0.09,14.07,354.9,0.466,0.045
0.93,0.09,13.89,354.9,0.478,0.046
0.93,0.09,13.89,354.9,0.478,0.046
0.93,0.09,13.89,354.9,0.478,0.046
0.93,0.09,13.89,354.9,0.478,0.046
0.93,0.1,14.01,354.9,0.47,0.05
0.93,0.09,14.01,354.9,0.47,0.045
0.93,0.09,14.07,354.9,0.466,0.045
0.93,0.1,14.01,354.9,0.47,0.05
0.93,0.09,14.13,354.9,0.462,0.045
0.41,0.1,16.01,355.2,0.157,0.038
0.41,0.1,15.96,355.2,0.158,0.039
0.41,0.1,16.01,355.2,0.157,0.038
0.41,0.1,16.01,355.2,0.157,0.038
0.41,0.1,16.01,355.2,0.157,0.038
0.41,0.1,15.96,355.2,0.158,0.039
0.4,0.1,15.91,355.2,0.155,0.039
0.4,0.1,15.96,355.2,0.154,0.039
0.4,0.1,15.91,355.2,0.155,0.039
0.4,0.1,15.8,355.2,0.157,0.039
0.4,0.1,15.8,355.2,0.157,0.039
0.4,0.1,15.96,355.2,0.154,0.039
0.4,0.1,15.91,355.2,0.155,0.039
0.4,0.1,15.85,355.2,0.156,0.039
0.4,0.1,15.85,355.2,0.156,0.039
0.4,0.1,15.91,355.2,0.155,0.039
0.41,0.1,15.96,355.2,0.158,0.039
0.41,0.1,15.96,355.2,0.158,0.039
0.41,0.1,15.91,355.2,0.159,0.039
0.4,0.1,15.91,355.2,0.155,0.039
1.5,0.13,15.91,359.9,0.582,0.05
1.49,0.13,15.85,359.9,0.583,0.051
1.49,0.13,15.8,359.9,0.586,0.051
1.5,0.13,15.91,359.9,0.582,0.05
1.5,0.13,15.91,359.9,0.582,0.05
1.5,0.13,15.74,359.9,0.595,0.052
1.5,0.13,15.85,359.9,0.587,0.051
1.5,0.13,15.8,359.9,0.59,0.051
1.5,0.13,15.91,359.9,0.582,0.05
1.5,0.13,15.91,359.9,0.582,0.05
1.5,0.13,15.91,359.9,0.582,0.05
1.5,0.13,15.8,359.9,0.59,0.051
1.5,0.13,15.74,359.9,0.595,0.052
1.5,0.13,15.85,359.9,0.587,0.051
1.5,0.13,15.91,359.9,0.582,0.05
1.5,0.13,15.85,359.9,0.587,0.051
1.5,0.13,15.85,359.9,0.587,0.051
1.5,0.13,15.85,359.9,0.587,0.051
1.5,0.13,15.85,359.9,0.587,0.051
1.51,0.13,15.85,359.9,0.591,0.051
1.93,0.15,14.19,359.9,0.95,0.074
1.93,0.15,14.19,359.9,0.95,0.074
1.94,0.15,14.13,359.9,0.963,0.074
1.94,0.15,14.07,359.9,0.971,0.075
1.94,0.15,14.13,359.9,0.963,0.074
1.94,0.15,14.07,359.9,0.971,0.075
1.94,0.15,14.13,359.9,0.963,0.074
1.94,0.15,14.19,359.9,0.955,0.074
1.94,0.14,14.13,359.9,0.963,0.069
1.94,0.14,14.13,359.9,0.963,0.069
1.94,0.15,14.07,359.9,0.971,0.075
1.94,0.15,14.07,359.9,0.971,0.075
1.94,0.15,14.07,359.9,0.971,0.075
1.94,0.15,14.07,359.9,0.971,0.075
1.94,0.15,14.19,359.9,0.955,0.074
1.94,0.15,14.25,359.9,0.947,0.073
1.93,0.15,14.13,359.9,0.958,0.074
1.93,0.15,14.01,359.9,0.974,0.076
1.93,0.14,14.01,359.9,0.974,0.071
1.93,0.15,14.07,359.9,0.966,0.075
