F_Lift,F_Drag,Windspeed,Angle,Cl,Cd
4.2,0.25,27.92,355.1,0.529,0.032
4.22,0.25,27.95,355.1,0.531,0.031
4.22,0.25,28.07,355.1,0.526,0.031
4.23,0.25,28.04,355.1,0.529,0.031
4.24,0.25,28.04,355.1,0.53,0.031
4.23,0.25,27.95,355.1,0.532,0.031
4.23,0.25,27.86,355.1,0.535,0.032
4.23,0.26,27.92,355.1,0.533,0.033
4.23,0.26,27.86,355.1,0.535,0.033
4.22,0.26,27.86,355.1,0.534,0.033
4.22,0.26,27.92,355.1,0.532,0.033
4.22,0.25,28.04,355.1,0.527,0.031
4.21,0.25,27.98,355.1,0.528,0.031
4.21,0.26,28.04,355.1,0.526,0.032
4.21,0.25,28.16,355.1,0.522,0.031
4.21,0.25,28.1,355.1,0.524,0.031
1.53,0.32,27.72,355.2,0.19,0.04
1.53,0.32,27.66,355.2,0.19,0.04
1.53,0.32,27.6,355.2,0.2,0.04
1.53,0.32,27.69,355.2,0.19,0.04
1.52,0.32,27.72,355.2,0.19,0.04
1.52,0.32,27.75,355.2,0.19,0.04
1.52,0.32,27.75,355.2,0.19,0.04
1.52,0.32,27.75,355.2,0.19,0.04
1.51,0.32,27.75,355.2,0.19,0.04
1.51,0.32,27.75,355.2,0.19,0.04
1.51,0.32,27.78,355.2,0.19,0.04
1.51,0.32,27.75,355.2,0.19,0.04
1.53,0.32,27.69,355.2,0.19,0.04
1.53,0.32,27.66,355.2,0.19,0.04
1.53,0.32,27.6,355.2,0.2,0.04
1.54,0.32,27.51,355.2,0.2,0.04
1.52,0.32,27.6,355.2,0.19,0.04
1.52,0.32,27.63,355.2,0.19,0.04
1.53,0.32,27.51,355.2,0.2,0.04
1.53,0.32,27.51,355.2,0.2,0.04
5.07,0.42,27.69,359.8,0.64,0.05
5.06,0.42,27.72,359.8,0.64,0.05
5.06,0.42,27.78,359.8,0.64,0.05
5.06,0.42,27.66,359.8,0.64,0.05
5.06,0.42,27.69,359.8,0.64,0.05
5.06,0.42,27.75,359.8,0.64,0.05
5.06,0.41,27.75,359.8,0.64,0.05
5.06,0.41,27.75,359.8,0.64,0.05
5.06,0.41,27.75,359.8,0.64,0.05
5.06,0.41,27.81,359.8,0.64,0.05
5.05,0.41,27.81,359.8,0.64,0.05
5.05,0.41,27.78,359.8,0.64,0.05
5.05,0.41,27.81,359.8,0.64,0.05
5.05,0.41,27.78,359.8,0.64,0.05
5.05,0.41,27.63,359.8,0.64,0.05
5.05,0.41,27.54,359.8,0.65,0.05
5.05,0.41,27.54,359.8,0.65,0.05
5.05,0.41,27.54,359.8,0.65,0.05
5.05,0.41,27.6,359.8,0.65,0.05
5.06,0.41,27.69,359.8,0.64,0.05
